run_name,target_x,target_y,target_z,target_yaw,time_s,phase,x,y,z,yaw,pos_error_norm,yaw_error_abs,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.219,settling,0.07513817725613922,0.07515671371737363,1.4014101049445604,-0.0011035263621408519,3.1568345484008944,0.0011035263621408519,0.7063307135908892,0.7078819979616554,1.0,0.0013242316345690223
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.23900000000000002,settling,0.0971894762277761,0.09721270249118137,1.4776195542305777,-0.0011098594002260794,3.0917518675664035,0.0011098594002260794,0.7063277322265317,0.7078849727799885,1.0,0.0013318312802712952
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.259,settling,0.12244550603559767,0.12247602913155436,1.5545779703568179,-0.0010919510353130262,3.0231691951939035,0.0010919510353130262,0.7063413361579747,0.7078713985142829,1.0,0.0013103412423756315
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.279,settling,0.15092136625876126,0.15096188698498145,1.6320296142789157,-0.0010540321016918415,2.9511653144733185,0.0010540321016918415,0.7063692650674447,0.7078435288734921,1.0,0.0012648385220302098
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.299,settling,0.18260149234727469,0.18265474845020604,1.7098043257864024,-0.0009962340176277937,2.8758104904023867,0.0009962340176277937,0.7064111015271805,0.7078017770810946,1.0,0.0011954808211533524
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.319,settling,0.2174421300178843,0.21751078906547286,1.7877894575531175,-0.0009230129861482433,2.7971833594086277,0.0009230129861482433,0.7064640469428464,0.7077489317386042,1.0,0.001107615583377892
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.339,settling,0.25537378679429035,0.2554603449492544,1.8659110139442527,-0.0008354060417726625,2.7153815680566926,0.0008354060417726625,0.7065269894798574,0.7076860978827616,1.0,0.001002487250127195
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.359,settling,0.2963038241862467,0.2964105252729319,1.9441209341353638,-0.0007363589773071122,2.6305281522185675,0.0007363589773071122,0.7065980823871117,0.707615114286613,1.0,0.0008836307727685345
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.379,settling,0.34011925103116936,0.34024803542162774,2.0223885190642688,-0.0006288792670733098,2.542775037705154,0.0006288792670733098,0.7066753081514772,0.7075379910994283,1.0,0.0007546551204879717
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.399,settling,0.3866895981630661,0.3868420582813261,2.1006946480236315,-0.0005162116338773207,2.452304857414473,0.0005162116338773207,0.7067565882634088,0.7074568007633161,1.0,0.0006194539606527848
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.419,settling,0.43586975317149423,0.4360471000286803,2.1790278603146334,-0.00040107360978660776,2.3593319725108786,0.00040107360978660776,0.7068400937580535,0.7073733680709968,1.0,0.0004812883317439293
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.439,settling,0.4875027160688559,0.48770576080231726,2.2573817092546116,-0.0002860812944452187,2.2641033160081694,0.0002860812944452187,0.7069242016440903,0.7072893135979545,1.0,0.0003432975533342624
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.459,settling,0.541422259306464,0.5416514071807829,2.3357529797493126,-0.00017357819725587854,2.1668995702930878,0.00017357819725587854,0.707007476949068,0.7072060714799564,1.0,0.00020829383670705425
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.47900000000000004,settling,0.5974554470336948,0.5977106975332842,2.414140465797238,-6.560457213206833e-05,2.0680372106624,6.560457213206833e-05,0.707088714925258,0.7071248469862639,0.996183576411921,7.8725486558482e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.499,settling,0.6554189049099147,0.6556995380756985,2.4924294155713564,3.5747885992017384e-05,1.9679100465673673,3.5747885992017384e-05,0.7071666544522361,0.7070469028507456,0.8510358635307053,-4.289746319042086e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.519,settling,0.7149919128186918,0.7153014820905699,2.568444483289138,0.0013804210492783433,1.867601732180507,0.0013804210492783433,0.707584023347741,0.7066292167063456,0.7101039279819382,-0.001656505259134012
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.539,settling,0.7758325145220897,0.776182154346215,2.63923396094385,0.001813456964238023,1.7681821984111945,0.001813456964238023,0.708610604169379,0.7055997531594718,0.5788602364101018,-0.0021761483570856273
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.559,settling,0.8376897965935052,0.8380886816477898,2.703043238540067,0.0025466994064409698,1.6700856980510284,0.0025466994064409698,0.7092053737265102,0.7050019417543764,0.46055783574671605,-0.003056039287729164
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.579,settling,0.9003734472658793,0.9008286665763454,2.7588991573619293,0.002920995501682923,1.5733676595186037,0.002920995501682923,0.7095340443376983,0.7046711572966425,0.36321708401818964,-0.0035051946020195077
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.599,settling,0.9637339215139946,0.9642479162269998,2.8064810136162777,0.0033238140343832784,1.4778631068376595,0.0033238140343832784,0.7098946849882761,0.704307841945123,0.2874114163738986,-0.003988576841259934
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.619,settling,1.0276538029723759,1.0282247613105262,2.846036255913228,0.0035714387759373,1.3832964526439313,0.0035714387759373,0.7101442108713997,0.7040562475866803,0.2261159180914492,-0.00428572653112476
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.639,settling,1.0920390038391243,1.0926598751793275,2.87821635017909,0.0037844693251857624,1.2893760235178664,0.0037844693251857624,0.7103754616964634,0.7038229204988542,0.17751674536917497,-0.004541363190222914
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.659,settling,1.1568049664681437,1.1574639805884899,2.903839381084711,0.003910963032535354,1.1958644041900204,0.003910963032535354,0.6772528290925985,0.6706797757244758,0.13984724111051422,-0.004693155639042424
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.679,settling,1.2218883729452816,1.2225727080496671,2.9242535916455332,0.0034039771080135047,1.1025372632276746,0.0034039771080135047,0.6176749349116087,0.6122552613305035,0.10981252524794802,-0.0040847725296162055
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.6990000000000001,settling,1.287193642580075,1.2878946138806362,2.9406242081655787,0.00309238177328104,1.009312869616966,0.00309238177328104,0.558080574970952,0.553451289218691,0.08552679328094895,-0.0037108581279372476
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.719,settling,1.3525683336918433,1.3532828773440322,2.953737383193179,0.0026354003594116836,0.9162701724866882,0.0026354003594116836,0.49837485326039555,0.49463582871520984,0.06610112901844632,-0.00316248043129402
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.739,settling,1.417816735911348,1.4185424220140685,2.964193710595778,0.0022550144652447967,0.8235972063715864,0.0022550144652447967,0.43887803525928126,0.43584185905344364,0.050700369451528546,-0.002706017358293756
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.759,settling,1.482708307014944,1.4834423595599575,2.9724810900685803,0.0018503551028620643,0.7315598279923133,0.0018503551028620643,0.37973873813595604,0.37733946236119,0.03858898980364879,-0.0022204261234344772
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.779,settling,1.546985118617428,1.5477236684679363,2.97900470332943,0.001484612609102819,0.6404819789037411,0.001484612609102819,0.32122084269423645,0.31933321457712627,0.029139860135962183,-0.0017815351309233827
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.799,settling,1.6103571117835629,1.6110949489877187,2.9839903569904243,0.0009727024530182229,0.5507495144889427,0.0009727024530182229,0.2635150278046602,0.2621598399550461,0.02220339764826208,-0.0011672429436218675
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.8190000000000001,settling,1.6725057863790136,1.6732349256931758,2.987481615570355,0.0003066598439777444,0.46280080346808067,0.0003066598439777444,0.20693156773783258,0.20608882028703276,0.01797219686266583,-0.00036799181277329324
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.839,settling,1.7330691373161247,1.7337800047739238,2.9898705119125255,2.3775484705860184e-05,0.3771309823393515,2.3775484705860184e-05,0.15195187093562393,0.15129605121810816,0.015196726400921894,-2.853058164703222e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.859,settling,1.7916141974715478,1.79229752309275,2.9914688346328395,-0.0005263869997076051,0.2943428993391137,0.0005263869997076051,0.10244154347928258,0.09910858727038871,0.0134192965102445,0.0006316643996491261
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.879,settling,1.847743684765063,1.8483898059488042,2.9926898456013737,-0.0005928891295838228,0.21499087149573004,0.0005928891295838228,0.05395818136814942,0.053134330975245364,0.011721509802251751,0.0007114669555005874
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.899,settling,1.9011285016960087,1.9017275592241685,2.9938473008024906,-0.0007868701635358721,0.139538172197899,0.0007868701635358721,0.010070962387448645,0.008537744581705226,0.009670921510507082,0.0009442441962430465
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.919,settling,1.9514836085498852,1.9520299137671266,2.9949971432878444,-0.000881247055157708,0.06841051079923637,0.000881247055157708,-0.03125977123226715,-0.03227015236263747,0.007550532616305852,0.0010574964661892495
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.9390000000000001,settling,1.9985446378685185,1.9990322757670673,2.996099756077513,-0.0010501416856227906,0.004273929313834203,0.0010501416856227906,-0.06870423971863346,-0.07019302004622627,0.005577133047787611,0.0012601700227473486
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.9590000000000001,settling,2.042062577247142,2.0424861227949207,2.9971139780635006,-0.0011912802090327608,0.05985532689272389,0.0011912802090327608,-0.10285514705796558,-0.10423593280132706,0.0038293516912888204,0.001429536250839313
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.979,settling,2.0818114544087734,2.082165014891588,2.9980090167131923,-0.001337413731056505,0.11596623542679133,0.001337413731056505,-0.13314961561724084,-0.1346185575145932,0.002348725039203819,0.001604896477267806
rl_neural_demo_target,2.0,2.0,3.0,0.0,0.999,settling,2.117601839744109,2.1178776763263154,2.99873694854575,-0.0014964096071471496,0.16651406723237155,0.0014964096071471496,-0.15954237568158153,-0.16114877768372401,0.0012497996473429173,0.0017956915285765795
